state_name,state_fips,state_abbrev,county_name,county_fips,year,month,unemployed,unemployment_rate
South Dakota,46,SD,Walworth,46129,2019,6,114,5.20%
South Dakota,46,SD,Yankton,46135,2019,6,336,2.80%
South Dakota,46,SD,Ziebach,46137,2019,6,70,7.40%
South Dakota,46,SD,Aurora,46003,2019,5,40,2.60%
South Dakota,46,SD,Beadle,46005,2019,5,287,2.90%
South Dakota,46,SD,Bennett,46007,2019,5,56,5.20%
South Dakota,46,SD,Bon Homme,46009,2019,5,85,3.00%
South Dakota,46,SD,Brookings,46011,2019,5,623,3.30%
South Dakota,46,SD,Brown,46013,2019,5,616,2.90%
South Dakota,46,SD,Brule,46015,2019,5,76,3.10%
South Dakota,46,SD,Buffalo,46017,2019,5,37,5.50%
South Dakota,46,SD,Butte,46019,2019,5,164,3.30%
South Dakota,46,SD,Campbell,46021,2019,5,29,3.80%
South Dakota,46,SD,Charles Mix,46023,2019,5,140,3.70%
South Dakota,46,SD,Clark,46025,2019,5,68,3.60%
South Dakota,46,SD,Clay,46027,2019,5,241,3.40%
South Dakota,46,SD,Codington,46029,2019,5,469,3.00%
South Dakota,46,SD,Corson,46031,2019,5,87,6.40%
South Dakota,46,SD,Custer,46033,2019,5,159,4.00%
South Dakota,46,SD,Davison,46035,2019,5,307,2.80%
South Dakota,46,SD,Day,46037,2019,5,104,3.70%
South Dakota,46,SD,Deuel,46039,2019,5,91,4.20%
South Dakota,46,SD,Dewey,46041,2019,5,117,5.50%
South Dakota,46,SD,Douglas,46043,2019,5,40,2.50%
South Dakota,46,SD,Edmunds,46045,2019,5,59,2.90%
South Dakota,46,SD,Fall River,46047,2019,5,121,4.00%
South Dakota,46,SD,Faulk,46049,2019,5,33,3.20%
South Dakota,46,SD,Grant,46051,2019,5,118,2.70%
South Dakota,46,SD,Gregory,46053,2019,5,68,3.30%
South Dakota,46,SD,Haakon,46055,2019,5,30,2.90%
South Dakota,46,SD,Hamlin,46057,2019,5,97,3.00%
South Dakota,46,SD,Hand,46059,2019,5,46,2.60%
South Dakota,46,SD,Hanson,46061,2019,5,65,3.80%
South Dakota,46,SD,Harding,46063,2019,5,20,2.80%
South Dakota,46,SD,Hughes,46065,2019,5,252,2.50%
South Dakota,46,SD,Hutchinson,46067,2019,5,101,2.80%
South Dakota,46,SD,Hyde,46069,2019,5,22,3.30%
South Dakota,46,SD,Jackson,46071,2019,5,59,4.50%
South Dakota,46,SD,Jerauld,46073,2019,5,30,2.70%
South Dakota,46,SD,Jones,46075,2019,5,16,2.90%
South Dakota,46,SD,Kingsbury,46077,2019,5,72,2.70%
South Dakota,46,SD,Lake,46079,2019,5,229,3.40%
South Dakota,46,SD,Lawrence,46081,2019,5,421,3.20%
South Dakota,46,SD,Lincoln,46083,2019,5,864,2.50%
South Dakota,46,SD,Lyman,46085,2019,5,69,4.10%
South Dakota,46,SD,McCook,46087,2019,5,82,3.40%
South Dakota,46,SD,McPherson,46089,2019,5,81,2.60%
South Dakota,46,SD,Marshall,46091,2019,5,36,3.70%
South Dakota,46,SD,Meade,46093,2019,5,484,3.40%
South Dakota,46,SD,Mellette,46095,2019,5,33,4.50%
South Dakota,46,SD,Miner,46097,2019,5,32,2.70%
South Dakota,46,SD,Minnehaha,46099,2019,5,"3,012",2.70%
South Dakota,46,SD,Moody,46101,2019,5,99,2.50%
South Dakota,46,SD,Pennington,46103,2019,5,277,7.90%
South Dakota,46,SD,Perkins,46105,2019,5,"1,836",3.20%
South Dakota,46,SD,Potter,46107,2019,5,45,3.10%
South Dakota,46,SD,Roberts,46109,2019,5,32,3.10%
South Dakota,46,SD,Sanborn,46111,2019,5,182,3.80%
South Dakota,46,SD,Shannon,46113,2019,5,37,3.30%
South Dakota,46,SD,Spink,46115,2019,5,104,3.30%
South Dakota,46,SD,Stanley,46117,2019,5,49,2.60%
South Dakota,46,SD,Sully,46119,2019,5,23,2.90%
South Dakota,46,SD,Todd,46121,2019,5,174,5.50%
South Dakota,46,SD,Tripp,46123,2019,5,81,2.70%
South Dakota,46,SD,Turner,46125,2019,5,128,2.70%
South Dakota,46,SD,Union,46127,2019,5,257,3.10%
South Dakota,46,SD,Walworth,46129,2019,5,104,4.90%
South Dakota,46,SD,Yankton,46135,2019,5,336,2.80%
South Dakota,46,SD,Ziebach,46137,2019,5,45,5.00%
South Dakota,46,SD,Aurora,46003,2019,4,46,3.00%
South Dakota,46,SD,Beadle,46005,2019,4,321,3.40%
South Dakota,46,SD,Bennett,46007,2019,4,57,5.30%
South Dakota,46,SD,Bon Homme,46009,2019,4,92,3.30%
South Dakota,46,SD,Brookings,46011,2019,4,611,3.20%
South Dakota,46,SD,Brown,46013,2019,4,662,3.20%
South Dakota,46,SD,Brule,46015,2019,4,78,3.20%
South Dakota,46,SD,Buffalo,46017,2019,4,36,5.40%
South Dakota,46,SD,Butte,46019,2019,4,174,3.50%
South Dakota,46,SD,Campbell,46021,2019,4,30,4.00%
South Dakota,46,SD,Charles Mix,46023,2019,4,135,3.70%
South Dakota,46,SD,Clark,46025,2019,4,83,4.50%
South Dakota,46,SD,Clay,46027,2019,4,246,3.20%
South Dakota,46,SD,Codington,46029,2019,4,514,3.30%
South Dakota,46,SD,Corson,46031,2019,4,70,5.20%
South Dakota,46,SD,Custer,46033,2019,4,187,4.70%
South Dakota,46,SD,Davison,46035,2019,4,336,3.10%
South Dakota,46,SD,Day,46037,2019,4,142,5.30%
South Dakota,46,SD,Deuel,46039,2019,4,119,5.50%
South Dakota,46,SD,Dewey,46041,2019,4,116,5.40%
South Dakota,46,SD,Douglas,46043,2019,4,48,3.10%
South Dakota,46,SD,Edmunds,46045,2019,4,64,3.20%
South Dakota,46,SD,Fall River,46047,2019,4,126,4.30%
South Dakota,46,SD,Faulk,46049,2019,4,34,3.30%
South Dakota,46,SD,Grant,46051,2019,4,178,4.00%
South Dakota,46,SD,Gregory,46053,2019,4,79,3.90%
South Dakota,46,SD,Haakon,46055,2019,4,31,3.00%
South Dakota,46,SD,Hamlin,46057,2019,4,122,3.80%
South Dakota,46,SD,Hand,46059,2019,4,49,2.80%
South Dakota,46,SD,Hanson,46061,2019,4,75,4.40%
South Dakota,46,SD,Harding,46063,2019,4,19,2.70%
South Dakota,46,SD,Hughes,46065,2019,4,275,2.80%
South Dakota,46,SD,Hutchinson,46067,2019,4,119,3.30%
South Dakota,46,SD,Hyde,46069,2019,4,26,3.90%
South Dakota,46,SD,Jackson,46071,2019,4,78,6.30%
South Dakota,46,SD,Jerauld,46073,2019,4,33,3.00%
South Dakota,46,SD,Jones,46075,2019,4,18,3.50%
South Dakota,46,SD,Kingsbury,46077,2019,4,88,3.30%
South Dakota,46,SD,Lake,46079,2019,4,238,3.50%
South Dakota,46,SD,Lawrence,46081,2019,4,448,3.40%
South Dakota,46,SD,Lincoln,46083,2019,4,906,2.60%
South Dakota,46,SD,Lyman,46085,2019,4,79,4.90%
South Dakota,46,SD,McCook,46087,2019,4,104,4.60%
South Dakota,46,SD,McPherson,46089,2019,4,97,3.20%
South Dakota,46,SD,Marshall,46091,2019,4,40,4.10%
South Dakota,46,SD,Meade,46093,2019,4,502,3.60%
South Dakota,46,SD,Mellette,46095,2019,4,41,5.60%
South Dakota,46,SD,Miner,46097,2019,4,36,3.10%
South Dakota,46,SD,Minnehaha,46099,2019,4,"3,220",2.90%
South Dakota,46,SD,Moody,46101,2019,4,120,3.10%
South Dakota,46,SD,Pennington,46103,2019,4,283,8.10%
South Dakota,46,SD,Perkins,46105,2019,4,"1,894",3.40%
South Dakota,46,SD,Potter,46107,2019,4,45,3.20%
South Dakota,46,SD,Roberts,46109,2019,4,31,3.10%
South Dakota,46,SD,Sanborn,46111,2019,4,228,4.80%
South Dakota,46,SD,Shannon,46113,2019,4,33,2.90%
South Dakota,46,SD,Spink,46115,2019,4,118,3.80%
South Dakota,46,SD,Stanley,46117,2019,4,55,3.00%
South Dakota,46,SD,Sully,46119,2019,4,23,3.00%
South Dakota,46,SD,Todd,46121,2019,4,185,5.80%
South Dakota,46,SD,Tripp,46123,2019,4,86,2.90%
South Dakota,46,SD,Turner,46125,2019,4,139,3.00%
South Dakota,46,SD,Union,46127,2019,4,265,3.10%
South Dakota,46,SD,Walworth,46129,2019,4,131,6.30%
South Dakota,46,SD,Yankton,46135,2019,4,362,3.00%
South Dakota,46,SD,Ziebach,46137,2019,4,42,4.60%
South Dakota,46,SD,Aurora,46003,2019,3,43,2.80%
South Dakota,46,SD,Beadle,46005,2019,3,347,3.60%
South Dakota,46,SD,Bennett,46007,2019,3,63,5.80%
South Dakota,46,SD,Bon Homme,46009,2019,3,93,3.20%
South Dakota,46,SD,Brookings,46011,2019,3,592,3.10%
South Dakota,46,SD,Brown,46013,2019,3,676,3.30%
South Dakota,46,SD,Brule,46015,2019,3,76,3.10%
South Dakota,46,SD,Buffalo,46017,2019,3,31,4.60%
South Dakota,46,SD,Butte,46019,2019,3,177,3.50%
South Dakota,46,SD,Campbell,46021,2019,3,29,3.80%
South Dakota,46,SD,Charles Mix,46023,2019,3,143,3.80%
South Dakota,46,SD,Clark,46025,2019,3,96,5.00%
South Dakota,46,SD,Clay,46027,2019,3,238,3.10%
South Dakota,46,SD,Codington,46029,2019,3,579,3.80%
South Dakota,46,SD,Corson,46031,2019,3,68,4.90%
South Dakota,46,SD,Custer,46033,2019,3,224,5.60%
South Dakota,46,SD,Davison,46035,2019,3,359,3.30%
South Dakota,46,SD,Day,46037,2019,3,171,6.20%
South Dakota,46,SD,Deuel,46039,2019,3,142,6.70%
South Dakota,46,SD,Dewey,46041,2019,3,127,5.80%
South Dakota,46,SD,Douglas,46043,2019,3,56,3.50%
South Dakota,46,SD,Edmunds,46045,2019,3,65,3.10%
South Dakota,46,SD,Fall River,46047,2019,3,143,4.80%
South Dakota,46,SD,Faulk,46049,2019,3,34,3.20%
South Dakota,46,SD,Grant,46051,2019,3,224,5.00%
South Dakota,46,SD,Gregory,46053,2019,3,79,3.90%
South Dakota,46,SD,Haakon,46055,2019,3,34,3.20%
South Dakota,46,SD,Hamlin,46057,2019,3,139,4.20%
South Dakota,46,SD,Hand,46059,2019,3,56,3.10%
South Dakota,46,SD,Hanson,46061,2019,3,113,6.30%
South Dakota,46,SD,Harding,46063,2019,3,20,2.70%
South Dakota,46,SD,Hughes,46065,2019,3,312,3.20%
South Dakota,46,SD,Hutchinson,46067,2019,3,131,3.60%
South Dakota,46,SD,Hyde,46069,2019,3,23,3.30%
South Dakota,46,SD,Jackson,46071,2019,3,83,6.80%
South Dakota,46,SD,Jerauld,46073,2019,3,31,2.80%
South Dakota,46,SD,Jones,46075,2019,3,19,3.70%
South Dakota,46,SD,Kingsbury,46077,2019,3,100,3.60%
South Dakota,46,SD,Lake,46079,2019,3,258,3.80%
South Dakota,46,SD,Lawrence,46081,2019,3,434,3.30%
South Dakota,46,SD,Lincoln,46083,2019,3,946,2.80%
South Dakota,46,SD,Lyman,46085,2019,3,83,5.10%
South Dakota,46,SD,McCook,46087,2019,3,108,4.60%
South Dakota,46,SD,McPherson,46089,2019,3,113,3.60%
South Dakota,46,SD,Marshall,46091,2019,3,48,4.70%
South Dakota,46,SD,Meade,46093,2019,3,576,4.20%
South Dakota,46,SD,Mellette,46095,2019,3,40,5.30%
South Dakota,46,SD,Miner,46097,2019,3,34,2.90%
South Dakota,46,SD,Minnehaha,46099,2019,3,"3,618",3.20%
South Dakota,46,SD,Moody,46101,2019,3,134,3.30%
South Dakota,46,SD,Pennington,46103,2019,3,315,9.10%
South Dakota,46,SD,Perkins,46105,2019,3,"2,052",3.70%
South Dakota,46,SD,Potter,46107,2019,3,46,3.20%
South Dakota,46,SD,Roberts,46109,2019,3,34,3.30%
South Dakota,46,SD,Sanborn,46111,2019,3,255,5.30%
South Dakota,46,SD,Shannon,46113,2019,3,35,3.00%
South Dakota,46,SD,Spink,46115,2019,3,128,4.00%
South Dakota,46,SD,Stanley,46117,2019,3,68,3.70%
South Dakota,46,SD,Sully,46119,2019,3,29,3.50%
South Dakota,46,SD,Todd,46121,2019,3,190,5.90%
South Dakota,46,SD,Tripp,46123,2019,3,85,2.70%
South Dakota,46,SD,Turner,46125,2019,3,173,3.70%
South Dakota,46,SD,Union,46127,2019,3,289,3.40%
South Dakota,46,SD,Walworth,46129,2019,3,147,6.90%
South Dakota,46,SD,Yankton,46135,2019,3,355,3.00%
South Dakota,46,SD,Ziebach,46137,2019,3,39,4.20%
South Dakota,46,SD,Aurora,46003,2019,2,41,2.70%
South Dakota,46,SD,Beadle,46005,2019,2,345,3.60%
South Dakota,46,SD,Bennett,46007,2019,2,57,5.40%
South Dakota,46,SD,Bon Homme,46009,2019,2,96,3.40%
South Dakota,46,SD,Brookings,46011,2019,2,579,3.00%
South Dakota,46,SD,Brown,46013,2019,2,696,3.40%
South Dakota,46,SD,Brule,46015,2019,2,72,3.00%
South Dakota,46,SD,Buffalo,46017,2019,2,29,4.30%
South Dakota,46,SD,Butte,46019,2019,2,173,3.50%
South Dakota,46,SD,Campbell,46021,2019,2,29,3.90%
South Dakota,46,SD,Charles Mix,46023,2019,2,138,3.70%
South Dakota,46,SD,Clark,46025,2019,2,110,5.80%
South Dakota,46,SD,Clay,46027,2019,2,224,2.90%
South Dakota,46,SD,Codington,46029,2019,2,565,3.70%
South Dakota,46,SD,Corson,46031,2019,2,59,4.30%
South Dakota,46,SD,Custer,46033,2019,2,226,5.70%
South Dakota,46,SD,Davison,46035,2019,2,369,3.40%
South Dakota,46,SD,Day,46037,2019,2,172,6.30%
South Dakota,46,SD,Deuel,46039,2019,2,153,7.30%
South Dakota,46,SD,Dewey,46041,2019,2,135,6.20%
South Dakota,46,SD,Douglas,46043,2019,2,54,3.40%
South Dakota,46,SD,Edmunds,46045,2019,2,62,3.00%
South Dakota,46,SD,Fall River,46047,2019,2,151,5.10%
South Dakota,46,SD,Faulk,46049,2019,2,32,3.10%
South Dakota,46,SD,Grant,46051,2019,2,215,4.80%
South Dakota,46,SD,Gregory,46053,2019,2,84,4.20%
South Dakota,46,SD,Haakon,46055,2019,2,35,3.30%
South Dakota,46,SD,Hamlin,46057,2019,2,140,4.30%
South Dakota,46,SD,Hand,46059,2019,2,56,3.10%
South Dakota,46,SD,Hanson,46061,2019,2,102,5.80%
South Dakota,46,SD,Harding,46063,2019,2,19,2.70%
South Dakota,46,SD,Hughes,46065,2019,2,325,3.30%
South Dakota,46,SD,Hutchinson,46067,2019,2,132,3.70%
South Dakota,46,SD,Hyde,46069,2019,2,25,3.70%
South Dakota,46,SD,Jackson,46071,2019,2,84,7.10%
South Dakota,46,SD,Jerauld,46073,2019,2,35,3.20%
South Dakota,46,SD,Jones,46075,2019,2,19,3.80%
South Dakota,46,SD,Kingsbury,46077,2019,2,102,3.80%
South Dakota,46,SD,Lake,46079,2019,2,258,3.90%
South Dakota,46,SD,Lawrence,46081,2019,2,431,3.30%
South Dakota,46,SD,Lincoln,46083,2019,2,949,2.80%
South Dakota,46,SD,Lyman,46085,2019,2,88,5.50%
South Dakota,46,SD,McCook,46087,2019,2,102,4.40%
South Dakota,46,SD,McPherson,46089,2019,2,105,3.40%
South Dakota,46,SD,Marshall,46091,2019,2,51,5.00%
South Dakota,46,SD,Meade,46093,2019,2,587,4.30%
South Dakota,46,SD,Mellette,46095,2019,2,41,5.60%
South Dakota,46,SD,Miner,46097,2019,2,37,3.20%
South Dakota,46,SD,Minnehaha,46099,2019,2,"3,651",3.30%
South Dakota,46,SD,Moody,46101,2019,2,132,3.30%
South Dakota,46,SD,Pennington,46103,2019,2,318,9.10%
South Dakota,46,SD,Perkins,46105,2019,2,"2,096",3.80%
South Dakota,46,SD,Potter,46107,2019,2,40,2.80%
South Dakota,46,SD,Roberts,46109,2019,2,33,3.20%
South Dakota,46,SD,Sanborn,46111,2019,2,266,5.60%
South Dakota,46,SD,Shannon,46113,2019,2,33,2.90%
South Dakota,46,SD,Spink,46115,2019,2,132,4.10%
South Dakota,46,SD,Stanley,46117,2019,2,78,4.20%
South Dakota,46,SD,Sully,46119,2019,2,24,3.00%
South Dakota,46,SD,Todd,46121,2019,2,185,5.80%
South Dakota,46,SD,Tripp,46123,2019,2,83,2.80%
South Dakota,46,SD,Turner,46125,2019,2,173,3.70%
South Dakota,46,SD,Union,46127,2019,2,304,3.60%
South Dakota,46,SD,Walworth,46129,2019,2,145,7.00%
South Dakota,46,SD,Yankton,46135,2019,2,352,3.00%
South Dakota,46,SD,Ziebach,46137,2019,2,37,4.00%
South Dakota,46,SD,Aurora,46003,2019,1,41,2.70%
South Dakota,46,SD,Beadle,46005,2019,1,339,3.60%
South Dakota,46,SD,Bennett,46007,2019,1,56,5.20%
South Dakota,46,SD,Bon Homme,46009,2019,1,89,3.10%
South Dakota,46,SD,Brookings,46011,2019,1,604,3.20%
South Dakota,46,SD,Brown,46013,2019,1,674,3.30%
South Dakota,46,SD,Brule,46015,2019,1,64,2.70%
South Dakota,46,SD,Buffalo,46017,2019,1,35,5.00%
South Dakota,46,SD,Butte,46019,2019,1,168,3.40%
South Dakota,46,SD,Campbell,46021,2019,1,33,4.40%
South Dakota,46,SD,Charles Mix,46023,2019,1,127,3.40%
South Dakota,46,SD,Clark,46025,2019,1,99,5.10%
South Dakota,46,SD,Clay,46027,2019,1,234,3.10%
South Dakota,46,SD,Codington,46029,2019,1,573,3.70%
South Dakota,46,SD,Corson,46031,2019,1,53,3.90%
South Dakota,46,SD,Custer,46033,2019,1,206,5.30%
South Dakota,46,SD,Davison,46035,2019,1,348,3.20%
South Dakota,46,SD,Day,46037,2019,1,166,6.10%
South Dakota,46,SD,Deuel,46039,2019,1,156,7.40%
South Dakota,46,SD,Dewey,46041,2019,1,132,6.00%
South Dakota,46,SD,Douglas,46043,2019,1,49,3.20%
South Dakota,46,SD,Edmunds,46045,2019,1,64,3.10%
South Dakota,46,SD,Fall River,46047,2019,1,150,5.10%
South Dakota,46,SD,Faulk,46049,2019,1,35,3.30%
South Dakota,46,SD,Grant,46051,2019,1,203,4.60%
South Dakota,46,SD,Gregory,46053,2019,1,77,3.90%
South Dakota,46,SD,Haakon,46055,2019,1,38,3.60%
South Dakota,46,SD,Hamlin,46057,2019,1,140,4.30%
South Dakota,46,SD,Hand,46059,2019,1,51,2.80%
South Dakota,46,SD,Hanson,46061,2019,1,104,5.90%
South Dakota,46,SD,Harding,46063,2019,1,16,2.20%
South Dakota,46,SD,Hughes,46065,2019,1,273,2.70%
South Dakota,46,SD,Hutchinson,46067,2019,1,124,3.50%
South Dakota,46,SD,Hyde,46069,2019,1,28,4.10%
South Dakota,46,SD,Jackson,46071,2019,1,87,7.30%
South Dakota,46,SD,Jerauld,46073,2019,1,31,2.80%
South Dakota,46,SD,Jones,46075,2019,1,18,3.50%
South Dakota,46,SD,Kingsbury,46077,2019,1,97,3.70%
South Dakota,46,SD,Lake,46079,2019,1,257,3.90%
South Dakota,46,SD,Lawrence,46081,2019,1,407,3.20%
South Dakota,46,SD,Lincoln,46083,2019,1,903,2.70%
South Dakota,46,SD,Lyman,46085,2019,1,74,4.60%
South Dakota,46,SD,McCook,46087,2019,1,99,4.30%
South Dakota,46,SD,McPherson,46089,2019,1,99,3.20%
South Dakota,46,SD,Marshall,46091,2019,1,43,4.20%
South Dakota,46,SD,Meade,46093,2019,1,563,4.10%
South Dakota,46,SD,Mellette,46095,2019,1,38,5.10%
South Dakota,46,SD,Miner,46097,2019,1,35,3.00%
South Dakota,46,SD,Minnehaha,46099,2019,1,"3,569",3.20%
South Dakota,46,SD,Moody,46101,2019,1,125,3.10%
South Dakota,46,SD,Pennington,46103,2019,1,324,9.30%
South Dakota,46,SD,Perkins,46105,2019,1,"1,975",3.60%
South Dakota,46,SD,Potter,46107,2019,1,43,3.00%
South Dakota,46,SD,Roberts,46109,2019,1,31,3.00%
South Dakota,46,SD,Sanborn,46111,2019,1,249,5.20%
South Dakota,46,SD,Shannon,46113,2019,1,31,2.80%
South Dakota,46,SD,Spink,46115,2019,1,127,4.00%
South Dakota,46,SD,Stanley,46117,2019,1,72,3.90%
South Dakota,46,SD,Sully,46119,2019,1,25,3.10%
South Dakota,46,SD,Todd,46121,2019,1,196,6.10%
South Dakota,46,SD,Tripp,46123,2019,1,91,3.00%
South Dakota,46,SD,Turner,46125,2019,1,156,3.40%
South Dakota,46,SD,Union,46127,2019,1,293,3.50%
South Dakota,46,SD,Walworth,46129,2019,1,130,6.20%
South Dakota,46,SD,Yankton,46135,2019,1,336,2.90%
South Dakota,46,SD,Ziebach,46137,2019,1,40,4.30%
